"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","총 주자면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금"
"1551329","경남아파트 앞 노상주차장(구)","영등포구 영등포동7가 56-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-2650-1436","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:24:51","N","무료","N","무료","50000","1156010800035","100","5","200","10","0","0","0","0","6000"
"1551334","여의도공원앞2 노상주차장(구)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","02-2650-1436","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2020-09-09 10:53:21","N","무료","Y","유료","200000","1156011000001","500","5","1000","10","0","0","0","0","36000"
"1551423","신흥증권앞 노상주차장(구)","영등포구 여의도동 2-4","NS","노상 주차장","1","시간제 주차장","02-2650-1436","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2020-09-09 10:43:36","N","무료","Y","유료","200000","1156011000009","500","5","500","5","0","0","0","0","36000"
"1551573","홍우빌딩 앞 노상주차장(구)","영등포구 여의도동 4-3","NS","노상 주차장","1","시간제 주차장","02-2650-1436","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2020-09-09 15:27:46","N","무료","Y","유료","200000","1156011000020","500","5","1000","10","0","0","0","0","36000"
"1551803","경도상가앞 노상주차장(구)","영등포구 여의도동 44-0","NS","노상 주차장","1","시간제 주차장","02-2650-1436","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2020-09-09 16:31:52","N","무료","Y","유료","200000","1156011000016","500","5","1000","10","0","0","0","0","36000"
"1552993","상봉복개(구)","중랑구 상봉동 399-4","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2021-07-06 11:17:10","N","무료","Y","유료","0","1126010200058","400","5","400","5","0","0","0","0","0"
"1552996","묵중안공영주차장(구)","중랑구 묵동 250-39","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:22:38","N","무료","N","무료","0","1126010300003","250","5","250","5","0","0","0","0","0"
"1554862","중화동(구)","중랑구 중화동 61-2","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2021-07-06 13:27:16","N","무료","Y","유료","0","1126010300001","100","5","100","5","0","0","0","0","0"
"1554869","우림시장공영주차장(구)","중랑구 망우동 486-10","NS","노상 주차장","1","시간제 주차장","02-436-3598","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:22:41","N","무료","Y","유료","0","1126010500001","250","5","250","5","0","0","0","0","0"
"1554895","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:22:43","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0"
"1554946","동부갯 공영주차장(구)","중랑구 망우동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:22:45","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0"
"1556710","매화공영주차장(구)","중랑구 상봉동 85-41","NS","노상 주차장","1","시간제 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:22:01","N","무료","Y","유료","0","1126010200053","250","5","250","5","0","0","0","0","0"
"1556726","맛솜씨공영주차장(구)","중랑구 망우동 490-21","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:22:02","N","무료","Y","유료","0","1126010500058","250","5","250","5","0","0","0","0","0"
"1556767","주막거리공영주차장(구)","중랑구 상봉동 127-19","NS","노상 주차장","1","시간제 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:22:04","N","무료","Y","유료","0","1126010200050","250","5","250","5","0","0","0","0","0"
"1561583","양남사거리 앞 노상주차장(구)","영등포구 양평동1가 30-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-2650-1436","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:22:06","N","무료","N","무료","100000","1156012500026","250","5","250","5","0","0","0","0","15000"
"1561603","여의서로 공영주차장(시)","영등포구 여의도동 8-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2022-09-07 09:25:44","N","무료","Y","유료","","1156011000122","160","5","160","5","0","0","0","0",""
"1561760","태양빌딩앞 노상주차장(구)","영등포구 여의도동 4-4","NS","노상 주차장","1","시간제 주차장","02-2650-1436","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2020-09-09 11:25:58","N","무료","Y","유료","200000","1156011000018","500","5","1000","10","0","0","0","0","36000"
"1562029","대림역 공영주차장(시)","영등포구 대림동 808-24","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","2400","2020-06-03 17:22:49","N","무료","N","무료","","1156013300113","260","5","260","5","0","0","0","0","0"
"1564068","동아빌딩앞 노상주차장(구)","영등포구 여의도동 14-0","NS","노상 주차장","1","시간제 주차장","02-2650-1436","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2020-09-09 16:35:10","N","무료","Y","유료","200000","1156011000004","500","5","1000","10","0","0","0","0","36000"
"1564262","렉싱턴호텔뒤 노상주차장(구)","영등포구 여의도동 13-0","NS","노상 주차장","1","시간제 주차장","02-2650-1436","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2020-09-09 16:36:02","N","무료","Y","유료","200000","1156011000005","500","5","1000","10","0","0","0","0","36000"
"1564328","롯데캐슬앞 노상주차장(구)","영등포구 여의도동 36-0","NS","노상 주차장","1","시간제 주차장","02-2650-1436","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2020-09-09 16:36:43","N","무료","Y","유료","200000","1156011000131","500","5","1000","10","0","0","0","0","36000"
"1564466","연희사러가쇼핑센터앞(구)","서대문구 연희동 130-12","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:18:56","N","무료","Y","유료","0","1141011700084","250","5","0","0","0","0","0","0","0"
"1565220","대치유수지(구)","강남구 대치동 78-29","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0000","0000","0000","0000","2019-09-10 20:41:09","Y","유료","Y","유료","80000","1168010600063","200","5","400","5","0","0","0","0","16000"
"1565371","공유) 노량진2동 나블럭(구)","동작구 노량진동 47-2","NS","노상 주차장","2","거주자 우선 주차장","","1","Y","유료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-12-27 11:32:29","N","무료","N","무료","0","1159010100005","0","0","0","0","0","0","0","0","0"
"1565412","개포주공5단지북측(구)","강남구 개포동 186-7","NS","노상 주차장","1","시간제 주차장","02-445-8879","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-09-10 20:49:35","N","무료","Y","유료","120000","1168010300044","300","5","600","5","0","0","0","0","0"
"1566024","일원동맛의거리(구)","강남구 일원동 709-9","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","1100","2100","0000","0000","0000","0000","2019-09-10 20:47:59","Y","유료","Y","유료","50000","1168011400027","100","5","100","5","0","0","0","0","10000"
"1566690","남대문시장자유상가앞 이륜차 주차장(시)","중구 남대문로3가 13-3 0","NS","노상 주차장","6","이륜차 전용 주차장","02)3396-6262","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 11:31:56","Y","유료","Y","유료","0","1114011600205","0","0","0","0","0","0","0","0","0"
"1566861","남대문시장알파문구앞 이륜차 주차장(시)","중구 남대문로4가 3-6 0","NS","노상 주차장","6","이륜차 전용 주차장","02)3396-6262","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 11:32:35","Y","유료","Y","유료","0","1114011700205","0","0","0","0","0","0","0","0","0"
"1566863","남대문시장연세상가앞 이륜차 주차장(시)","중구 남창동 235-1 0","NS","노상 주차장","6","이륜차 전용 주차장","02)3396-6262","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 11:32:36","Y","유료","Y","유료","0","1114011200205","0","0","0","0","0","0","0","0","0"
"1566973","위례성길(D) 노상공영주차장(구)","송파구 방이동 181-7","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2020-11-16 11:00:39","N","무료","N","무료","0","1171011100045","250","5","250","5","0","0","0","0","0"
"1567373","위례성길(B-1) 노상공영주차장(구)","송파구 방이동 94-3","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2020-11-16 11:00:04","N","무료","N","무료","0","1171011100043","250","5","250","5","0","0","0","0","0"
"1567464","거주자우선주차장(구)","강동구 성내동 540-0","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:34:10","N","무료","N","무료","100000","1174010800034","250","5","250","5","0","0","0","0","0"
"1567512","유진상가앞(구)","서대문구 홍제동 294-46","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","1000","1900","1000","1500","0000","0000","2019-06-10 11:34:11","N","무료","Y","유료","0","1141011100001","250","5","0","0","0","0","0","0","0"
"1567576","교통공원길(C) 노상공영주차장(구)","송파구 신천동 7-21","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2020-11-16 11:43:09","N","무료","N","무료","0","1171010200013","250","5","250","5","0","0","0","0","24000"
"1567581","봉상시길(구)","송파구 잠실동 257-0","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2019-06-10 11:34:30","N","무료","N","무료","0","1171010100004","250","5","0","0","0","0","0","0","0"
"1567642","방이습지 노상공영주차장(구)","송파구 방이동 452-4","NS","노상 주차장","5","시간제 + 버스전용 주차장","","1","Y","유료","N","야간 미개방","0900","1800","0900","1800","0900","1800","2020-11-16 11:49:04","N","무료","N","무료","0","1171011100094","150","5","150","5","0","0","0","0","0"
"1567873","봉상시길(구)","송파구 잠실동 178-7","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2019-06-10 11:35:14","N","무료","N","무료","0","1171010100001","250","5","0","0","0","0","0","0","0"
"1568427","봉상시길(구)","송파구 잠실동 193-11","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2019-06-10 11:36:16","N","무료","N","무료","0","1171010100002","250","5","0","0","0","0","0","0","0"
"1568523","로데오길(A) 노상공영주차장(구)","송파구 가락동 107-18","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","1000","2200","1000","2200","1000","2200","2020-11-16 11:46:30","N","무료","N","무료","0","1171010700001","150","5","150","5","0","0","0","0","0"
"1568618","교통공원길(A) 노상공영주차장(구)","송파구 신천동 10-2","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2020-11-16 11:46:00","N","무료","N","무료","0","1171010200011","250","5","250","5","0","0","0","0","24000"
"1568620","동작갯마을(구)","동작구 동작동 102-65","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:36:46","N","무료","Y","유료","100000","1159010600003","150","5","0","0","0","0","0","0","35000"
"1568624","삼성동제1공영(구)","관악구 신림동 322-2","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1600","0000","0000","2019-06-10 11:36:46","N","무료","Y","유료","0","1162010200191","150","5","0","0","0","0","0","0","0"
"1568792","테헤란로26길(구)","강남구 역삼동 803-8","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0000","0000","0000","0000","2019-09-20 20:36:57","Y","유료","Y","유료","150000","1168010100050","400","5","800","5","0","0","0","0","30000"
"1568804","은마아파트(구)","강남구 대치동 316-0","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0000","0000","0000","0000","2019-09-10 20:40:10","Y","유료","Y","유료","120000","1168010600033","300","5","600","5","0","0","0","0","24000"
